0 0.48882714487594936
1 0.45994298568181013
2 0.3948740394048508
3 0.4876125373199075
4 0.31489062614123986
5 0.2911483097783516
6 0.19147454123157392
7 0.17998530433084656
8 0.29692776719753544
9 0.2620215847308119
10 0.5051218902137224
11 0.4791014595161096
12 0.45297887118261104
13 0.19661398021860024
14 0.30706408598119883
15 0.4804201751807674
16 0.286952002935798
17 0.30045088031544254
18 0.3247724131996317
19 0.417763062997636
20 0.3873578942139855
21 0.2760026994234856
22 0.5469721052604688
23 0.2463693066018225
24 0.302158318979432
25 0.2018255098004778
26 0.3784176450887231
27 0.4551553004810984
28 0.33931171003159843
29 0.24324734403436132
30 0.017651185614944276
31 0.3618597580978232
32 0.3874739432451987
33 0.43408755981754554
34 0.6616554817544182
35 0.31757294827447274
36 0.35583738972199097
37 0.3771661469315215
38 0.6035265243880746
39 0.300777664129693
40 0.3939385809972551
41 0.20733270212979532
42 0.5388986400218543
43 0.4045897288643844
44 0.5690799988126268
45 0.4995550968581055
46 0.47171454198259355
47 0.45537156704743736
48 0.37260536719065135
49 0.1440982633319498
50 0.6468270200861302
51 0.43056213420523426
52 0.40286146487461605
53 0.36737229801959476
54 0.06913660610089409
55 0.43853019866223375
56 0.45456186527337805
57 0.3075546438439892
58 0.35586202921905324
59 0.4066471592192562
60 0.054607076115347875
61 0.46201848706127147
62 0.40626435632383817
63 0.5844644940678199
64 0.5903998460930532
65 0.30179245701198787
66 0.1933047535030907
67 0.320632613664127
68 0.29974369892365604
69 0.369139222045504
70 0.41676015414110623
71 0.4070661769972135
72 0.5413596411591026
73 0.4716418237675975
74 0.40164617313204876
75 0.45903817866912777
76 0.2967843538102005
77 0.3795389875178563
78 0.4084911329194838
79 0.4024248345468466
80 0.44268355372107726
81 0.27862121501200643
82 0.4781663881123014
83 0.3348814107713323
84 0.598149478878267
85 0.3798538411773109
86 0.5874243273892319
87 0.36924208264653624
88 0.30324129490577184
89 0.39204807404306546
90 0.07751211899062388
91 0.2667682743626024
92 0.1901146070954485
93 0.1813834772106679
94 0.4290118338061149
95 0.6244571491649051
96 0.34450934669910516
97 0.26923032971050087
98 0.26416202761863067
99 0.4151159842793136
100 0.46366587345707583
101 0.30133388805313444
102 0.26329698034929633
103 0.33801393158709786
104 0.00830652748774599
105 0.3766878363530039
106 0.0
107 0.18557143051520744
108 0.32059074469103166
109 0.24444500781019934
110 0.19580005844935805
111 0.22352414272506313
112 0.5480487713314843
113 0.33889691723208776
114 0.2667293156383057
115 0.19896811474720316
116 0.1455286572744297
117 0.2053716607512788
118 0.3316837190607327
119 0.2242718755620464
