0 0.08981536525489595
1 0.14279641310178837
2 0.03572439599176251
3 0.13456543274442562
4 0.05793678640755122
5 0.1477289309530214
6 0.11209895114428642
7 0.11088835056748834
8 0.014799055529573946
9 0.12217367303428946
10 0.149809207460132
11 0.05218045190809677
12 0.037515524354957724
13 0.18206697846438338
14 0.08038248660892765
15 0.17055975909010895
16 0.13256415934968632
17 0.18800689754609642
18 0.18138908663427297
19 0.07409813092069747
20 0.22381400995287326
21 0.1102826848389532
22 0.13829745281199415
23 0.11220230477934325
24 0.009799135949568688
25 0.18241890511383443
26 0.04113597957320886
27 0.0760043250841862
28 0.03634801530401789
29 0.027524920722965654
30 0.074544579703118
31 0.17468040791809467
32 0.09715453320032362
33 0.18531918605118017
34 0.08599471790235316
35 0.14345910090994105
36 0.11813861838052558
37 0.1539935304980888
38 0.11272963815406387
39 0.08976847519100478
40 0.0
41 0.13891432756253375
42 0.18373567503162183
43 0.05663475069611386
44 0.06878795617043207
45 0.17447685552226516
46 0.14275422589995282
47 0.08771356564822719
48 0.12111732028565726
49 0.11307635523544723
50 0.1352342137911785
51 0.23484207109206973
52 0.1122819907982683
53 0.09176521331031826
54 0.11685015346987915
55 0.10991340576227188
56 0.12892631652433395
57 0.20026649937963853
58 0.12734926944121097
59 0.032835556648500686
60 0.15483728195432694
61 0.043552035214333165
62 0.13866302365703234
63 0.07307053069659272
64 0.2699367974330639
65 0.0408135317422753
66 0.036579046452062114
67 0.06196825189482856
68 0.19687878713032703
69 0.08118767969753454
70 0.02051343974268785
71 0.1675115995850314
72 0.1760136645683305
73 0.13233318458502008
74 0.12157089686890121
75 0.042731579321571955
76 0.054778148048101674
77 0.2052098813855781
78 0.08592163928590063
79 0.20490139487096987
80 0.17482953943932308
81 0.13889994993251076
82 0.12864620300866067
83 0.11829465516084452
84 0.12157888181905155
85 0.1742967446485492
86 0.06818731399832113
87 0.07651739577286176
88 0.0819858128373338
89 0.07089777471822971
90 0.10157361596765108
91 0.24601709945955214
92 0.1681158593136772
93 0.17258461432227076
94 0.17719546816956422
95 0.1124732095180625
96 0.1427406809996246
97 0.22222461102716856
98 0.02812500852509374
99 0.14944486257048473
